tconst	averageRating	numVotes
tt0058789	6.4	2583
tt0058790	7.1	639
tt0058791	7.6	3961
tt0058792	7.4	1002
tt0058793	7.5	112
tt0058794	7.4	67
tt0058795	5.8	474
tt0058796	5.3	7999
tt0058797	8.1	1495
tt0058800	7.4	3595
tt0058801	7.5	1596
tt0058803	6.7	17
tt0058804	7.6	78
tt0058805	8.2	14880
tt0058806	6.9	1961
tt0058807	7.0	277
tt0058808	7.3	8260
tt0058809	6.6	9
tt0058810	7.7	56
tt0058811	7.2	134
tt0058812	7.8	13615
tt0058813	5.9	19
tt0058814	7.5	894
tt0058815	7.4	18806
tt0058816	7.2	2706
tt0058817	6.9	1167
tt0058818	6.1	53
tt0058819	7.6	804
tt0058820	7.1	116
tt0058821	7.1	817
tt0058822	7.6	221
tt0058823	7.9	133
tt0058824	7.3	9629
tt0058825	7.8	250
tt0058826	7.2	170
tt0058827	6.8	11
tt0058828	7.8	86
tt0058829	7.4	75
tt0058830	4.7	805
tt0058831	7.7	55
tt0058832	6.9	431
tt0058833	7.6	31
tt0058834	7.1	45
tt0058835	7.3	15
tt0058836	7.6	205
tt0058837	5.4	14
tt0058839	5.5	25
tt0058840	7.0	507
tt0058841	7.7	74
tt0058842	8.5	488
tt0058843	7.9	64
tt0058844	7.6	457
tt0058845	7.5	52
tt0058846	8.2	1694
tt0058847	6.6	1837
tt0058848	7.7	12
tt0058849	6.9	153
tt0058850	7.8	129
tt0058851	7.7	401
tt0058852	7.4	214
tt0058853	7.4	151
tt0058854	5.7	11
tt0058855	8.1	7192
tt0058856	7.6	63
tt0058857	4.2	28
tt0058858	6.2	198
tt0058859	4.4	718
tt0058860	3.8	10
tt0058861	4.6	231
tt0058862	4.8	106
tt0058863	7.3	1814
tt0058864	6.7	66
tt0058865	5.7	115
tt0058866	5.1	207
tt0058867	6.9	15
tt0058869	7.1	400
tt0058870	6.4	120
tt0058871	7.6	15
tt0058872	7.7	28
tt0058873	7.0	97
tt0058874	3.2	70
tt0058875	8.9	50
tt0058877	6.6	60
tt0058878	5.1	186
tt0058879	4.4	132
tt0058880	3.8	59
tt0058881	5.3	202
tt0058882	5.5	260
tt0058883	5.0	94
tt0058884	5.3	131
tt0058885	5.7	208
tt0058886	7.2	8674
tt0058887	6.5	561
tt0058888	8.3	22963
tt0058889	7.6	108
tt0058890	6.5	152
tt0058892	5.6	12
tt0058893	7.6	53
tt0058894	4.5	54
tt0058895	3.8	16
tt0058896	6.9	34
tt0058897	6.9	20
tt0058898	7.0	29586
tt0058899	4.6	24
tt0058900	7.5	364
tt0058901	6.0	68
tt0058903	6.5	127
tt0058904	6.9	37
tt0058905	5.5	791
tt0058906	5.4	50
tt0058907	7.8	69
tt0058909	6.6	1947
tt0058910	9.3	37
tt0058911	7.1	37
tt0058913	8.9	11
tt0058915	5.2	27
tt0058917	5.9	1363
tt0058920	6.1	1075
tt0058921	7.3	326
tt0058922	6.6	618
tt0058923	6.0	189
tt0058924	7.6	333
tt0058925	8.5	57
tt0058926	6.7	2855
tt0058929	5.0	100
tt0058930	6.3	2233
tt0058932	6.2	569
tt0058933	4.9	1238
tt0058935	5.5	180
tt0058936	5.7	47
tt0058937	8.3	54
tt0058938	6.1	423
tt0058940	6.0	11
tt0058941	2.5	19
tt0058942	5.7	371
tt0058943	5.4	84
tt0058944	6.8	13
tt0058945	5.7	45
tt0058946	8.1	73920
tt0058947	6.8	18847
tt0058948	6.4	87
tt0058949	5.8	357
tt0058950	7.4	225
tt0058951	5.5	159
tt0058952	5.2	215
tt0058953	5.7	3351
tt0058954	3.4	1209
tt0058955	3.1	576
tt0058956	6.1	41
tt0058957	8.2	528
tt0058958	5.9	22
tt0058961	6.7	61
tt0058962	7.3	6533
tt0058964	7.2	135
tt0058965	7.1	85
tt0058966	5.7	45
tt0058967	6.2	9
tt0058968	5.8	53
tt0058969	6.4	1002
tt0058970	6.1	30
tt0058971	7.7	342
tt0058972	5.7	528
tt0058975	8.4	58
tt0058976	5.8	506
tt0058977	6.2	1182
tt0058979	6.3	40
tt0058980	5.6	82
tt0058981	6.4	3732
tt0058982	7.4	144
tt0058983	4.5	2581
tt0058985	7.6	11222
tt0058986	6.3	727
tt0058987	5.7	348
tt0058988	5.8	503
tt0058990	6.6	933
tt0058991	5.4	701
tt0058992	9.3	16
tt0058993	5.8	427
tt0058994	5.0	243
tt0058995	3.9	38
tt0058996	6.4	419
tt0058997	7.3	11094
tt0058998	6.0	508
tt0058999	7.0	58
tt0059000	7.3	570
tt0059001	7.5	212
tt0059002	6.1	41
tt0059003	6.1	21
tt0059004	5.0	86
tt0059006	5.5	36
tt0059008	6.0	10
tt0059009	5.0	61
tt0059010	6.6	83
tt0059012	7.6	10966
tt0059013	6.3	15
tt0059014	6.2	3629
tt0059015	6.4	1480
tt0059017	6.8	17211
tt0059018	6.5	501
tt0059019	7.2	15
tt0059020	7.9	1231
tt0059021	5.7	219
tt0059022	6.1	342
tt0059023	7.8	48
tt0059024	6.0	99
tt0059025	6.4	656
tt0059026	8.3	48445
tt0059027	5.4	298
tt0059028	7.8	569
tt0059029	6.7	291
tt0059030	6.9	26
tt0059031	6.0	208
tt0059032	3.5	992
tt0059033	7.4	24
tt0059034	6.9	22
tt0059035	6.1	99
tt0059036	6.3	224
tt0059037	7.2	19307
tt0059038	3.6	54
tt0059039	5.9	798
tt0059040	6.5	49
tt0059041	5.8	138
tt0059042	6.1	160
tt0059043	7.5	12988
tt0059044	5.1	2150
tt0059045	5.6	984
tt0059049	6.9	2114
tt0059050	7.2	2533
tt0059051	7.2	1035
tt0059052	6.6	118
tt0059053	8.3	29
tt0059054	4.7	48
tt0059055	4.7	133
tt0059056	5.0	109
tt0059057	5.2	8
tt0059058	5.8	340
tt0059059	5.6	104
tt0059060	6.7	91
tt0059061	6.9	67
tt0059062	5.6	72
tt0059063	7.1	1497
tt0059064	7.7	69
tt0059065	5.9	3177
tt0059066	7.1	29
tt0059067	4.3	58
tt0059068	7.6	38
tt0059069	5.9	55
tt0059070	9.0	12
tt0059071	5.9	12
tt0059072	5.5	126
tt0059073	6.9	37
tt0059074	6.6	223
tt0059075	4.9	47
tt0059076	5.1	2694
tt0059077	8.6	8
tt0059079	6.9	5532
tt0059080	5.3	4152
tt0059081	5.3	80
tt0059082	7.1	47
tt0059083	6.3	551
tt0059084	7.0	8524
tt0059085	5.3	184
tt0059087	4.7	371
tt0059088	5.7	64
tt0059089	6.3	175
tt0059090	6.9	309
tt0059091	7.1	333
tt0059092	6.6	85
tt0059093	4.7	273
tt0059094	6.3	1985
tt0059095	6.6	5588
tt0059096	5.5	659
tt0059097	6.6	71
tt0059098	5.6	122
tt0059099	5.4	111
tt0059100	4.9	1157
tt0059101	4.0	702
tt0059102	7.1	383
tt0059103	5.6	93
tt0059104	3.6	740
tt0059105	6.3	225
tt0059106	6.3	3499
tt0059107	6.6	110
tt0059108	5.6	302
tt0059109	4.0	21
tt0059110	6.9	94
tt0059112	5.9	1994
tt0059113	7.9	85914
tt0059114	6.4	1344
tt0059115	7.1	111
tt0059116	7.0	1757
tt0059118	6.1	10
tt0059119	5.7	23
tt0059120	5.4	113
tt0059121	5.8	56
tt0059122	7.5	1761
tt0059124	5.1	2820
tt0059125	6.6	8444
tt0059126	5.6	5736
tt0059127	6.6	11723
tt0059128	5.8	33
tt0059129	6.9	22
tt0059130	5.0	202
tt0059131	5.3	71
tt0059132	5.5	82
tt0059133	5.5	108
tt0059134	5.7	112
tt0059136	4.5	16
tt0059137	7.3	308
tt0059139	5.7	739
tt0059141	4.3	26
tt0059142	6.8	108
tt0059143	6.6	1401
tt0059144	9.6	45
tt0059145	6.4	225
tt0059146	7.4	565
tt0059147	7.1	127
tt0059148	5.4	59
tt0059150	5.6	42
tt0059151	7.1	31
tt0059152	5.0	159
tt0059153	7.2	134
tt0059154	4.6	11
tt0059155	3.8	103
tt0059156	4.3	44
tt0059157	6.4	8
tt0059159	6.9	1811
tt0059160	6.4	2214
tt0059161	2.3	1577
tt0059162	5.8	2185
tt0059163	7.6	596
tt0059164	5.9	242
tt0059166	6.2	2665
tt0059167	5.2	25
tt0059168	6.8	9039
tt0059169	4.8	53
tt0059170	6.6	17102
tt0059171	2.6	643
tt0059172	5.5	278
tt0059174	7.5	12
tt0059175	6.7	206
tt0059176	5.3	75
tt0059177	6.7	186
tt0059178	4.9	163
tt0059179	7.2	123
tt0059180	5.9	28
tt0059181	5.5	502
tt0059182	5.5	344
tt0059183	7.5	23658
tt0059184	5.6	20
tt0059185	4.6	7
tt0059188	6.0	360
tt0059189	3.7	18
tt0059190	6.7	652
tt0059192	7.7	391
tt0059193	6.1	20
tt0059194	6.6	49
tt0059195	5.6	76
tt0059196	4.9	61
tt0059197	7.5	684
tt0059198	7.3	8
tt0059199	3.8	2211
tt0059200	6.9	259
tt0059201	6.4	22
tt0059203	9.2	16
tt0059204	4.9	23
tt0059205	5.5	2631
tt0059206	5.7	495
tt0059207	5.4	42
tt0059208	5.9	210
tt0059209	3.1	17
tt0059210	7.4	19
tt0059211	6.8	198
tt0059212	6.2	213
tt0059213	7.0	78
tt0059214	6.4	335
tt0059215	4.5	434
tt0059216	5.5	170
tt0059217	6.1	126
tt0059218	5.4	60
tt0059219	5.8	2721
tt0059220	6.0	42
tt0059221	7.2	8289
tt0059222	4.3	48
tt0059223	7.2	51
tt0059224	6.4	3201
tt0059226	4.7	107
tt0059227	5.2	306
tt0059228	5.0	7
tt0059229	7.4	15545
tt0059231	6.6	24
tt0059232	6.1	1150
tt0059233	5.7	18
tt0059234	6.0	194
tt0059235	6.3	48
tt0059237	4.4	213
tt0059238	6.8	286
tt0059239	5.3	19
tt0059240	4.8	178
tt0059241	6.9	1201
tt0059242	6.7	181
tt0059243	7.2	21231
tt0059244	5.1	756
tt0059245	6.6	12993
tt0059246	8.4	11337
tt0059248	5.3	63
tt0059249	4.5	153
tt0059250	6.5	4838
tt0059251	4.3	9
tt0059252	5.6	1140
tt0059253	4.7	280
tt0059254	5.7	298
tt0059255	4.6	2115
tt0059256	5.4	62
tt0059257	6.3	610
tt0059258	5.6	918
tt0059259	6.4	197
tt0059260	7.1	22175
tt0059261	7.2	47
tt0059262	5.3	322
tt0059263	6.5	8850
tt0059265	6.7	18
tt0059266	7.3	73
tt0059267	7.4	11
tt0059268	5.9	351
tt0059269	6.5	2477
tt0059270	5.0	83
tt0059271	5.6	319
tt0059272	6.6	29
tt0059273	5.0	24
tt0059274	7.8	16249
tt0059275	5.5	140
tt0059276	6.3	184
tt0059277	5.4	95
tt0059278	3.6	58
tt0059280	5.6	9
tt0059281	7.8	245
tt0059282	6.1	1028
tt0059283	4.3	93
tt0059284	5.3	121
tt0059285	3.5	416
tt0059287	4.8	1759
tt0059288	5.3	73
tt0059289	7.0	34
tt0059290	3.3	995
tt0059291	5.8	233
tt0059292	6.5	148
tt0059293	6.4	21
tt0059294	4.7	105
tt0059295	2.5	84
tt0059296	5.3	225
tt0059297	6.2	3732
tt0059298	5.3	1033
tt0059299	6.2	524
tt0059300	4.8	129
tt0059302	6.1	36
tt0059303	7.0	1981
tt0059304	6.6	32
tt0059305	5.3	18
tt0059307	6.8	53
tt0059308	5.4	527
tt0059309	7.3	11111
tt0059310	4.5	48
tt0059311	6.1	2398
tt0059312	6.9	481
tt0059313	6.5	77
tt0059314	6.1	4597
tt0059315	5.9	561
tt0059316	6.4	56
tt0059317	5.7	96
tt0059318	6.5	331
tt0059319	7.2	19122
tt0059320	7.1	1219
tt0059321	7.8	122
tt0059322	5.8	243
tt0059323	7.0	474
tt0059324	5.1	170
tt0059325	6.5	290
tt0059326	5.9	46
tt0059327	5.1	85
tt0059328	5.6	386
tt0059329	7.1	166
tt0059330	6.5	98
tt0059331	7.6	66
tt0059332	5.9	442
tt0059333	8.0	12
tt0059334	4.8	72
tt0059335	6.3	898
tt0059336	5.0	790
tt0059337	4.2	49
tt0059338	6.5	19
tt0059339	5.6	427
tt0059340	6.6	111
tt0059341	3.6	17
tt0059342	5.6	288
tt0059343	6.3	32
tt0059345	7.1	609
tt0059346	6.2	8365
tt0059347	7.2	447
tt0059348	7.6	2668
tt0059349	7.4	218
tt0059350	6.7	46
tt0059351	6.0	140
tt0059352	8.2	54
tt0059353	6.6	79
tt0059354	6.7	211
tt0059355	6.1	136
tt0059356	5.7	151
tt0059357	7.2	67
tt0059358	7.5	5472
tt0059359	7.2	65
tt0059361	7.6	10
tt0059362	6.2	4027
tt0059363	7.2	27
tt0059364	5.8	295
tt0059366	6.2	127
tt0059368	7.2	19
tt0059369	6.3	1820
tt0059371	6.1	453
tt0059372	6.7	322
tt0059373	7.0	893
tt0059375	6.8	7
tt0059377	5.5	1428
tt0059378	8.1	9
tt0059379	7.5	407
tt0059380	6.2	249
tt0059381	5.7	21
tt0059382	4.3	275
tt0059383	6.8	14
tt0059384	5.3	80
tt0059385	5.5	242
tt0059386	4.0	22
tt0059387	5.6	216
tt0059388	4.4	161
tt0059389	6.7	773
tt0059390	5.9	1413
tt0059392	6.4	263
tt0059393	5.8	18
tt0059394	7.4	14
tt0059395	6.4	28
tt0059397	6.0	587
tt0059398	5.7	480
tt0059399	6.7	4516
tt0059401	7.1	28
tt0059402	6.9	759
tt0059403	5.3	538
tt0059405	5.8	89
tt0059407	5.8	64
tt0059408	6.6	115
tt0059409	7.1	15
tt0059410	6.9	4171
tt0059412	5.5	100
tt0059413	6.8	27
tt0059414	7.3	18
tt0059415	7.4	10139
tt0059417	7.0	1870
tt0059418	6.7	9376
tt0059419	6.2	137
tt0059420	7.3	12
tt0059422	5.3	186
tt0059423	6.1	13
tt0059424	6.4	351
tt0059425	5.3	149
tt0059427	4.7	168
tt0059428	6.7	269
tt0059429	5.3	687
tt0059430	6.1	29
tt0059431	5.7	1447
tt0059432	5.3	466
tt0059433	5.5	616
tt0059434	4.8	335
tt0059435	6.2	503
tt0059436	5.0	10
tt0059437	5.8	440
tt0059438	5.6	70
tt0059439	5.9	36
tt0059440	6.9	4379
tt0059441	7.4	28
tt0059442	6.8	52
tt0059443	7.0	106
tt0059444	6.3	103
tt0059445	6.4	117
tt0059446	4.8	33
tt0059447	6.3	2070
tt0059448	7.2	6505
tt0059449	5.5	61
tt0059452	5.1	53
tt0059453	6.0	1550
tt0059454	6.1	350
tt0059455	7.6	172
tt0059456	7.1	261
tt0059457	6.0	209
tt0059458	7.2	36
tt0059459	7.2	1109
tt0059460	6.2	956
tt0059462	5.9	1076
tt0059463	5.5	75
tt0059464	1.8	10191
tt0059465	5.6	4038
tt0059466	4.6	421
tt0059467	5.4	32
tt0059468	5.7	151
tt0059469	5.4	107
tt0059470	7.0	4837
tt0059471	7.2	413
tt0059474	5.9	1809
tt0059475	5.3	324
tt0059477	6.2	1548
tt0059478	5.2	17
tt0059481	7.2	29
tt0059484	6.0	59
tt0059485	5.5	234
tt0059486	4.9	642
tt0059487	5.5	377
tt0059488	7.5	731
tt0059489	6.4	104
tt0059490	6.6	32
tt0059491	6.6	642
tt0059492	9.5	39
tt0059493	6.7	34
tt0059494	5.4	36
tt0059495	5.7	18
tt0059496	7.1	7254
tt0059497	5.8	150
tt0059498	6.0	13
tt0059499	6.6	1528
tt0059500	7.1	214
tt0059501	6.2	990
tt0059502	6.5	568
tt0059503	6.3	852
tt0059504	5.5	954
tt0059505	5.6	187
tt0059506	6.5	18
tt0059507	6.2	22
tt0059508	6.3	40
tt0059509	5.4	15
tt0059510	7.3	22
tt0059511	6.5	203
tt0059512	6.8	427
tt0059513	6.3	71
tt0059514	4.6	51
tt0059515	7.0	374
tt0059516	5.3	112
tt0059517	5.7	115
tt0059518	6.4	2263
tt0059519	8.9	16
tt0059520	6.8	806
tt0059521	6.9	280
tt0059522	6.5	33
tt0059524	6.0	97
tt0059525	3.4	28
tt0059526	5.5	273
tt0059527	8.2	10331
tt0059528	5.6	12
tt0059529	8.1	2281
tt0059530	5.4	206
tt0059532	5.5	75
tt0059533	6.3	514
tt0059534	4.6	11
tt0059535	6.2	369
tt0059536	5.7	78
tt0059538	5.8	1852
tt0059539	3.9	314
tt0059540	6.5	2349
tt0059541	4.7	363
tt0059542	5.7	327
tt0059543	5.4	30
tt0059545	6.3	284
tt0059546	5.9	487
tt0059547	5.4	14
tt0059548	4.9	188
tt0059549	6.6	5983
tt0059550	8.4	16083
tt0059551	5.8	32
tt0059554	7.0	148
tt0059555	7.0	1770
tt0059556	6.4	266
tt0059557	6.4	7562
tt0059558	6.0	799
tt0059559	7.8	118
tt0059560	7.3	575
tt0059562	6.3	501
tt0059563	5.4	2619
tt0059564	6.9	148
tt0059565	6.7	1538
tt0059567	7.2	17
tt0059569	7.8	55
tt0059570	5.8	9
tt0059572	5.8	578
tt0059573	8.0	10111
tt0059574	6.0	35
tt0059575	7.6	11504
tt0059576	5.8	151
tt0059578	8.2	295332
tt0059579	5.3	172
tt0059580	5.6	49
tt0059581	6.5	870
tt0059583	6.0	27
tt0059584	6.3	17
tt0059585	7.5	696
tt0059586	6.3	34
tt0059587	6.3	122
tt0059588	4.1	708
tt0059589	5.7	243
tt0059590	6.4	346
tt0059592	7.4	39516
tt0059593	6.7	131
tt0059594	6.4	326
tt0059595	7.2	117
tt0059596	6.1	301
tt0059597	6.5	310
tt0059598	6.7	322
tt0059599	6.3	338
tt0059600	5.8	75
tt0059601	6.5	2537
tt0059603	6.6	210
tt0059604	4.6	141
tt0059605	6.4	111
tt0059607	5.8	331
tt0059608	5.9	82
tt0059610	7.2	39
tt0059611	6.9	48
tt0059612	7.4	55
tt0059613	6.9	523
tt0059615	7.2	30
tt0059616	7.4	6447
tt0059617	6.3	58
tt0059618	4.4	80
tt0059619	7.5	5460
tt0059620	8.2	25
tt0059621	5.2	625
tt0059622	4.3	25
tt0059624	5.1	221
tt0059625	5.0	179
tt0059627	6.0	185
tt0059628	7.0	99
tt0059629	8.2	22
tt0059630	6.3	923
tt0059631	7.0	1870
tt0059632	6.3	31
tt0059633	7.2	1324
tt0059634	7.2	206
tt0059635	6.2	3717
tt0059636	6.5	177
tt0059637	4.3	1027
tt0059638	4.8	125
tt0059639	6.7	10
tt0059641	5.6	1263
tt0059642	6.1	232
tt0059643	7.7	6376
tt0059644	5.2	42
tt0059645	6.7	9
tt0059646	7.6	60716
tt0059647	6.2	64
tt0059648	5.5	153
tt0059649	7.0	1424
tt0059650	4.8	265
tt0059651	4.9	306
tt0059652	6.5	81
tt0059653	6.4	4867
tt0059654	5.0	168
tt0059655	7.2	462
tt0059656	8.9	29
tt0059657	7.8	103
tt0059659	5.3	55
tt0059660	5.7	246
tt0059661	6.1	2080
tt0059662	5.1	108
tt0059663	6.4	77
tt0059664	5.9	269
tt0059665	6.1	118
tt0059666	6.2	52
tt0059667	6.6	333
tt0059668	6.6	816
tt0059669	4.1	40
tt0059670	7.1	942
tt0059671	6.7	72
tt0059672	4.7	344
tt0059673	7.4	2687
tt0059674	6.3	4190
tt0059675	6.7	1683
tt0059677	7.4	460
tt0059678	6.1	3487
tt0059679	4.4	213
tt0059680	3.7	178
tt0059681	5.2	123
tt0059682	5.3	682
tt0059683	5.5	86
tt0059684	5.8	81
tt0059685	5.2	17
tt0059686	5.7	203
tt0059687	4.8	11
tt0059688	5.1	172
tt0059690	5.8	88
tt0059691	5.0	218
tt0059692	7.2	72
tt0059693	4.9	111
tt0059694	5.0	334
tt0059695	5.0	36
tt0059698	6.4	25
tt0059699	7.8	64
tt0059700	7.4	36
tt0059701	5.1	59
tt0059702	6.5	32
tt0059703	6.0	86
tt0059704	4.8	328
tt0059706	5.5	275
tt0059707	6.6	566
tt0059709	6.8	989
tt0059710	5.8	3913
tt0059711	7.3	10293
tt0059712	7.1	7597
tt0059713	6.1	300
tt0059714	6.9	250
tt0059715	7.3	1735
tt0059716	5.1	128
tt0059718	6.3	602
tt0059719	7.8	11580
tt0059720	4.1	29
tt0059721	6.4	354
tt0059724	5.9	537
tt0059725	7.1	349
tt0059726	5.2	913
tt0059727	6.2	3964
tt0059728	5.7	169
tt0059729	7.0	2647
tt0059731	7.0	364
tt0059732	7.4	900
tt0059733	4.9	14
tt0059734	7.4	13
tt0059736	3.5	14
tt0059737	5.1	317
tt0059738	6.7	41
tt0059739	6.4	18
tt0059740	7.1	20454
tt0059741	7.1	377
tt0059742	8.1	285131
tt0059743	3.9	663
tt0059744	3.9	276
tt0059746	6.9	1121
tt0059748	6.0	31
tt0059749	7.5	20321
tt0059750	5.7	15
tt0059751	7.1	25
tt0059752	7.9	79
tt0059753	7.6	7906
tt0059754	5.1	52
tt0059756	4.4	799
tt0059757	4.0	65
tt0059758	7.3	508
tt0059759	7.2	53
tt0059760	5.1	40
tt0059761	7.0	80
tt0059762	6.4	224
tt0059764	6.5	2785
tt0059766	6.8	12
tt0059767	6.3	326
tt0059768	4.7	47
tt0059770	6.5	26
tt0059771	4.8	289
tt0059772	5.2	124
tt0059773	6.7	452
tt0059774	5.9	247
tt0059775	4.8	123
tt0059776	7.5	3625
tt0059777	6.8	125
tt0059778	4.7	108
tt0059779	6.8	25
tt0059780	9.0	14
tt0059781	7.2	51
tt0059782	5.7	148
tt0059783	5.2	50
tt0059785	6.1	223
tt0059786	2.4	1148
tt0059787	6.7	27
tt0059788	6.3	61
tt0059789	7.0	21
tt0059790	6.4	82
tt0059791	3.5	31
tt0059792	6.2	7939
tt0059793	6.8	8611
tt0059794	6.5	1143
tt0059795	5.6	448
tt0059796	6.5	910
tt0059797	7.0	9716
tt0059798	7.3	3900
tt0059799	6.4	162
tt0059800	6.9	134606
tt0059802	6.7	13
tt0059803	7.4	623
tt0059804	5.3	32
tt0059805	5.6	13
tt0059806	7.0	25
tt0059807	7.6	1054
tt0059808	7.1	58
tt0059810	6.9	12
tt0059811	5.6	254
tt0059812	8.3	2961
tt0059813	6.4	1130
tt0059814	6.6	118
tt0059816	6.1	847
tt0059817	7.8	2422
tt0059818	6.6	476
tt0059820	6.1	544
tt0059821	6.4	7485
tt0059823	6.6	642
tt0059824	5.8	367
tt0059825	7.8	21211
tt0059826	4.6	74
tt0059827	6.0	10
tt0059828	5.7	107
tt0059829	7.7	1114
tt0059830	7.1	53
tt0059831	6.2	2610
tt0059832	7.1	830
tt0059833	7.2	31
tt0059834	5.6	24
tt0059835	4.3	12
tt0059836	5.0	428
tt0059837	6.1	1618
tt0059838	7.4	360
tt0059839	4.6	114
tt0059840	6.3	286
tt0059841	8.7	8
tt0059843	6.8	139
tt0059844	5.5	73
tt0059846	6.3	840
tt0059847	6.8	7
tt0059849	8.8	52
tt0059850	7.0	254
tt0059851	7.0	424
tt0059852	4.1	61
tt0059853	6.2	163
tt0059854	7.0	300
tt0059855	8.1	2670
tt0059856	7.1	2444
tt0059857	6.0	46
tt0059858	7.0	49
tt0059859	5.4	161
tt0059861	7.3	154
tt0059862	6.2	72
tt0059863	4.1	47
tt0059864	5.4	11
tt0059866	6.6	97
tt0059867	8.1	32
tt0059868	6.3	622
tt0059870	6.5	72
tt0059871	5.6	28
tt0059872	6.8	1221
tt0059873	7.7	426
tt0059874	7.2	402
tt0059875	7.1	340
tt0059876	7.2	126
tt0059878	3.7	2857
tt0059879	4.3	21
tt0059880	4.2	1256
tt0059881	5.5	55
tt0059883	6.2	135
tt0059884	8.1	2457
tt0059885	7.1	15931
tt0059886	7.9	84
tt0059887	3.8	2024
tt0059888	7.0	115
tt0059891	8.9	15
tt0059892	6.8	578
tt0059893	7.6	1667
tt0059894	7.9	7943
tt0059895	5.3	2863
tt0059896	6.6	3934
tt0059898	6.7	372
tt0059899	6.2	219
tt0059900	6.5	49
tt0059901	4.8	91
tt0059903	6.1	11709
tt0059904	4.8	342
tt0059905	5.6	978
tt0059906	4.8	28
tt0059907	5.2	85
tt0059908	6.9	37
tt0059909	6.6	1419
tt0059910	6.0	116
tt0059911	6.2	499
tt0059912	6.8	422
tt0059913	3.6	270
tt0059914	4.6	1201
tt0059915	6.6	3129
tt0059916	4.4	268
tt0059917	9.4	23
tt0059919	6.7	377
tt0059920	3.4	691
tt0059921	6.4	294
tt0059922	6.5	93
tt0059923	5.4	23
tt0059924	5.6	511
tt0059926	6.4	41
tt0059927	6.4	4329
tt0059928	6.9	27
tt0059929	5.9	413
tt0059930	6.5	1432
tt0059931	5.2	255
tt0059932	5.6	303
tt0059933	6.1	80
tt0059934	7.5	1852
tt0059935	5.4	75
tt0059936	7.4	2238
tt0059937	6.6	255
tt0059938	6.6	47
tt0059939	4.9	13
tt0059940	4.5	97
tt0059942	7.3	1707
tt0059943	7.2	153
tt0059944	5.3	416
tt0059945	7.1	99
tt0059946	7.1	158
tt0059947	6.5	118
tt0059948	6.2	23
tt0059949	6.0	118
tt0059950	4.9	64
tt0059951	6.4	58
tt0059952	7.3	176
tt0059953	6.3	46
tt0059954	7.1	65
tt0059955	6.0	14
tt0059956	6.3	4265
tt0059957	2.7	126
tt0059958	5.8	1778
tt0059959	6.2	20
tt0059960	5.0	8
tt0059961	5.7	11
tt0059962	7.0	407
tt0059963	7.1	288
tt0059964	7.6	20
tt0059966	7.1	349
tt0059967	7.0	66
tt0059968	7.5	28609
tt0059969	6.8	29
tt0059971	7.5	114
tt0059972	7.6	405
tt0059973	7.8	2106
tt0059975	6.9	211
tt0059976	7.1	75
tt0059977	7.0	1334
tt0059978	8.1	5900
tt0059979	6.1	29
tt0059980	7.1	53
tt0059981	8.3	85
tt0059982	7.1	3659
tt0059983	7.4	194
tt0059984	6.6	345
tt0059985	7.7	89
tt0059986	7.3	235
tt0059987	7.1	121
tt0059988	6.6	577
tt0059989	7.3	161
tt0059990	7.3	125
tt0059991	7.3	3543
tt0059992	6.9	193
tt0059993	7.4	334
tt0059994	7.0	37
tt0059995	6.8	1095
tt0059996	7.1	254
tt0059997	6.0	630
tt0059998	7.5	63
tt0059999	7.4	105
tt0060002	7.2	166
tt0060003	7.1	152
tt0060004	6.2	2224
tt0060005	7.8	81
tt0060006	7.6	63
tt0060007	7.2	206
tt0060008	8.0	183
tt0060009	7.9	12710
tt0060010	7.5	5715
tt0060011	7.8	308
tt0060012	7.1	1083
tt0060013	7.4	126
tt0060014	6.2	6
tt0060015	7.4	42
tt0060016	7.1	192
tt0060017	7.3	133
tt0060018	7.4	2179
tt0060019	7.9	14777
tt0060020	6.8	59
tt0060021	6.4	47
tt0060022	7.6	51
tt0060023	7.1	25
tt0060024	7.1	239
tt0060025	6.4	1262
tt0060026	7.2	2407
tt0060027	6.7	118
tt0060028	8.4	99053
tt0060029	7.1	104
tt0060030	8.1	329
tt0060032	4.7	38
tt0060033	7.1	1365
tt0060034	7.3	3625
tt0060035	7.4	1101
tt0060036	7.5	4671
tt0060037	7.2	2892
tt0060038	7.9	1236
tt0060039	8.4	104
tt0060040	6.8	164
tt0060041	4.3	72
tt0060044	6.4	58
tt0060045	6.4	836
tt0060046	5.4	463
tt0060047	3.8	25
tt0060048	5.8	1276
tt0060049	5.5	1342
tt0060050	6.7	2974
tt0060051	5.3	158
tt0060052	5.7	120
tt0060053	6.1	686
tt0060054	5.7	193
tt0060055	6.0	491
tt0060056	4.9	64
tt0060057	6.7	161
tt0060058	6.2	19
tt0060059	6.7	28
tt0060060	6.9	24
tt0060061	6.6	21
tt0060062	8.9	11
tt0060063	6.9	1174
tt0060065	4.2	31
tt0060066	6.2	16
tt0060067	6.0	584
tt0060068	5.1	189
tt0060069	6.4	22
tt0060070	6.3	249
tt0060071	6.3	36
tt0060073	7.0	2146
tt0060074	2.4	1590
tt0060075	5.4	92
tt0060076	5.5	202
tt0060079	5.1	36
tt0060080	5.4	53
tt0060081	5.1	37
tt0060082	7.3	478
tt0060083	6.8	501
tt0060084	5.5	572
tt0060086	7.0	16633
tt0060087	6.6	94
tt0060088	5.9	235
tt0060089	6.7	1123
